Time,X(CH1),X(CH2),
Second,Volt,Volt,
3.5888676e+01,2.12000e+00,8.24000e+00,
3.5917973e+01,2.16000e+00,8.24000e+00,
3.5947269e+01,2.16000e+00,8.24000e+00,
3.5976566e+01,2.16000e+00,8.24000e+00,
3.6005863e+01,2.16000e+00,8.24000e+00,
3.6035160e+01,2.16000e+00,8.24000e+00,
3.6064457e+01,2.16000e+00,8.24000e+00,
3.6093754e+01,2.16000e+00,8.24000e+00,
3.6123051e+01,2.16000e+00,8.24000e+00,
3.6152348e+01,2.16000e+00,8.24000e+00,
3.6181644e+01,2.12000e+00,8.24000e+00,
3.6210941e+01,2.16000e+00,8.24000e+00,
3.6240238e+01,2.16000e+00,8.24000e+00,
3.6269535e+01,2.16000e+00,8.24000e+00,
3.6298832e+01,2.16000e+00,8.24000e+00,
3.6328129e+01,2.16000e+00,8.24000e+00,
3.6357426e+01,2.16000e+00,8.24000e+00,
3.6386723e+01,2.16000e+00,8.24000e+00,
3.6416019e+01,2.16000e+00,8.24000e+00,
3.6445316e+01,2.16000e+00,8.24000e+00,
3.6474613e+01,2.16000e+00,8.24000e+00,
3.6503910e+01,2.16000e+00,8.24000e+00,
3.6533207e+01,2.16000e+00,8.24000e+00,
3.6562504e+01,2.16000e+00,8.24000e+00,
3.6591801e+01,2.16000e+00,8.24000e+00,
3.6621098e+01,2.16000e+00,8.24000e+00,
3.6650394e+01,2.16000e+00,8.24000e+00,
3.6679691e+01,2.16000e+00,8.24000e+00,
3.6708988e+01,2.16000e+00,8.24000e+00,
3.6738285e+01,2.16000e+00,8.24000e+00,
3.6767582e+01,2.16000e+00,8.24000e+00,
3.6796879e+01,2.16000e+00,8.24000e+00,
3.6826176e+01,2.16000e+00,8.24000e+00,
3.6855473e+01,2.16000e+00,8.24000e+00,
3.6884769e+01,2.16000e+00,8.24000e+00,
3.6914066e+01,2.16000e+00,8.24000e+00,
3.6943363e+01,2.16000e+00,8.24000e+00,
3.6972660e+01,2.20000e+00,8.24000e+00,
3.7001957e+01,2.20000e+00,8.24000e+00,
3.7031254e+01,2.16000e+00,8.24000e+00,
3.7060551e+01,2.16000e+00,8.24000e+00,
3.7089848e+01,2.20000e+00,8.24000e+00,
3.7119144e+01,2.16000e+00,8.24000e+00,
3.7148441e+01,2.20000e+00,8.24000e+00,
3.7177738e+01,2.16000e+00,8.24000e+00,
3.7207035e+01,2.20000e+00,8.24000e+00,
3.7236332e+01,2.20000e+00,8.24000e+00,
3.7265629e+01,2.20000e+00,8.24000e+00,
3.7294926e+01,2.20000e+00,8.24000e+00,
3.7324223e+01,2.20000e+00,8.24000e+00,
3.7353519e+01,2.20000e+00,8.24000e+00,
3.7382816e+01,2.20000e+00,8.24000e+00,
3.7412113e+01,2.20000e+00,8.24000e+00,
3.7441410e+01,2.20000e+00,8.24000e+00,
3.7470707e+01,2.24000e+00,8.24000e+00,
3.7500004e+01,2.20000e+00,8.24000e+00,
3.7529301e+01,2.24000e+00,8.24000e+00,
3.7558598e+01,2.20000e+00,8.24000e+00,
3.7587894e+01,2.24000e+00,8.24000e+00,
3.7617191e+01,2.24000e+00,8.24000e+00,
3.7646488e+01,2.24000e+00,8.24000e+00,
3.7675785e+01,2.24000e+00,8.24000e+00,
3.7705082e+01,2.24000e+00,8.24000e+00,
3.7734379e+01,2.24000e+00,8.24000e+00,
3.7763676e+01,2.24000e+00,8.24000e+00,
3.7792973e+01,2.24000e+00,8.24000e+00,
3.7822269e+01,2.24000e+00,8.24000e+00,
3.7851566e+01,2.24000e+00,8.24000e+00,
3.7880863e+01,2.20000e+00,8.24000e+00,
3.7910160e+01,2.20000e+00,8.24000e+00,
3.7939457e+01,2.24000e+00,8.24000e+00,
3.7968754e+01,2.24000e+00,8.24000e+00,
3.7998051e+01,2.24000e+00,8.24000e+00,
3.8027348e+01,2.24000e+00,8.24000e+00,
3.8056644e+01,2.24000e+00,8.24000e+00,
3.8085941e+01,2.24000e+00,8.24000e+00,
3.8115238e+01,2.24000e+00,8.24000e+00,
3.8144535e+01,2.24000e+00,8.24000e+00,
3.8173832e+01,2.24000e+00,8.24000e+00,
3.8203129e+01,2.28000e+00,8.24000e+00,
3.8232426e+01,2.24000e+00,8.24000e+00,
3.8261723e+01,2.28000e+00,8.24000e+00,
3.8291019e+01,2.24000e+00,8.24000e+00,
3.8320316e+01,2.24000e+00,8.24000e+00,
3.8349613e+01,2.24000e+00,8.24000e+00,
3.8378910e+01,2.24000e+00,8.24000e+00,
3.8408207e+01,2.24000e+00,8.24000e+00,
3.8437504e+01,2.24000e+00,8.24000e+00,
3.8466801e+01,2.24000e+00,8.24000e+00,
3.8496098e+01,2.24000e+00,8.24000e+00,
3.8525394e+01,2.24000e+00,8.24000e+00,
3.8554691e+01,2.24000e+00,8.24000e+00,
3.8583988e+01,2.24000e+00,8.24000e+00,
3.8613285e+01,2.24000e+00,8.24000e+00,
3.8642582e+01,2.24000e+00,8.24000e+00,
3.8671879e+01,2.28000e+00,8.24000e+00,
3.8701176e+01,2.28000e+00,8.24000e+00,
3.8730473e+01,2.28000e+00,8.24000e+00,
3.8759769e+01,2.28000e+00,8.24000e+00,
3.8789066e+01,2.24000e+00,8.24000e+00,
3.8818363e+01,2.28000e+00,8.24000e+00,
3.8847660e+01,2.24000e+00,8.24000e+00,
3.8876957e+01,2.24000e+00,8.24000e+00,
3.8906254e+01,2.28000e+00,8.24000e+00,
3.8935551e+01,2.32000e+00,8.24000e+00,
3.8964848e+01,2.28000e+00,8.24000e+00,
3.8994144e+01,2.32000e+00,8.24000e+00,
3.9023441e+01,2.32000e+00,8.24000e+00,
3.9052738e+01,2.32000e+00,8.24000e+00,
3.9082035e+01,2.32000e+00,8.24000e+00,
3.9111332e+01,2.32000e+00,8.24000e+00,
3.9140629e+01,2.32000e+00,8.24000e+00,
3.9169926e+01,2.28000e+00,8.24000e+00,
3.9199223e+01,2.32000e+00,8.24000e+00,
3.9228519e+01,2.32000e+00,8.24000e+00,
3.9257816e+01,2.32000e+00,8.24000e+00,
3.9287113e+01,2.32000e+00,8.24000e+00,
3.9316410e+01,2.32000e+00,8.24000e+00,
3.9345707e+01,2.32000e+00,8.24000e+00,
3.9375004e+01,2.32000e+00,8.24000e+00,
3.9404301e+01,2.32000e+00,8.24000e+00,
3.9433598e+01,2.32000e+00,8.24000e+00,
3.9462894e+01,2.32000e+00,8.24000e+00,
3.9492191e+01,2.32000e+00,8.24000e+00,
3.9521488e+01,2.32000e+00,8.24000e+00,
3.9550785e+01,2.32000e+00,8.24000e+00,
3.9580082e+01,2.32000e+00,8.24000e+00,
3.9609379e+01,2.32000e+00,8.24000e+00,
3.9638676e+01,2.32000e+00,8.24000e+00,
3.9667973e+01,2.32000e+00,8.24000e+00,
3.9697269e+01,2.32000e+00,8.24000e+00,
3.9726566e+01,2.36000e+00,8.24000e+00,
3.9755863e+01,2.32000e+00,8.24000e+00,
3.9785160e+01,2.32000e+00,8.24000e+00,
3.9814457e+01,2.32000e+00,8.24000e+00,
3.9843754e+01,2.32000e+00,8.24000e+00,
3.9873051e+01,2.32000e+00,8.24000e+00,
3.9902348e+01,2.32000e+00,8.24000e+00,
3.9931644e+01,2.32000e+00,8.24000e+00,
3.9960941e+01,2.32000e+00,8.24000e+00,
3.9990238e+01,2.32000e+00,8.24000e+00,
4.0019535e+01,2.32000e+00,8.24000e+00,
4.0048832e+01,2.32000e+00,8.24000e+00,
4.0078129e+01,2.32000e+00,8.24000e+00,
4.0107426e+01,2.32000e+00,8.24000e+00,
4.0136723e+01,2.32000e+00,8.24000e+00,
4.0166019e+01,2.36000e+00,8.24000e+00,
4.0195316e+01,2.32000e+00,8.24000e+00,
4.0224613e+01,2.36000e+00,8.24000e+00,
4.0253910e+01,2.36000e+00,8.24000e+00,
4.0283207e+01,2.36000e+00,8.24000e+00,
4.0312504e+01,2.36000e+00,8.24000e+00,
4.0341801e+01,2.36000e+00,8.24000e+00,
4.0371098e+01,2.36000e+00,8.24000e+00,
4.0400394e+01,2.36000e+00,8.24000e+00,
4.0429691e+01,2.32000e+00,8.24000e+00,
4.0458988e+01,2.36000e+00,8.24000e+00,
4.0488285e+01,2.36000e+00,8.24000e+00,
4.0517582e+01,2.36000e+00,8.24000e+00,
4.0546879e+01,2.36000e+00,8.24000e+00,
4.0576176e+01,2.36000e+00,8.24000e+00,
4.0605473e+01,2.36000e+00,8.24000e+00,
4.0634769e+01,2.36000e+00,8.24000e+00,
4.0664066e+01,2.36000e+00,8.24000e+00,
4.0693363e+01,2.36000e+00,8.24000e+00,
4.0722660e+01,2.36000e+00,8.24000e+00,
4.0751957e+01,2.36000e+00,8.24000e+00,
4.0781254e+01,2.40000e+00,8.24000e+00,
4.0810551e+01,2.36000e+00,8.24000e+00,
4.0839848e+01,2.40000e+00,8.24000e+00,
4.0869144e+01,2.36000e+00,8.24000e+00,
4.0898441e+01,2.36000e+00,8.24000e+00,
4.0927738e+01,2.40000e+00,8.24000e+00,
4.0957035e+01,2.40000e+00,8.24000e+00,
4.0986332e+01,2.40000e+00,8.24000e+00,
4.1015629e+01,2.40000e+00,8.24000e+00,
4.1044926e+01,2.40000e+00,8.24000e+00,
4.1074223e+01,2.40000e+00,8.24000e+00,
4.1103519e+01,2.40000e+00,8.24000e+00,
4.1132816e+01,2.40000e+00,8.24000e+00,
4.1162113e+01,2.40000e+00,8.24000e+00,
4.1191410e+01,2.40000e+00,8.24000e+00,
4.1220707e+01,2.36000e+00,8.24000e+00,
4.1250004e+01,2.40000e+00,8.24000e+00,
4.1279301e+01,2.40000e+00,8.24000e+00,
4.1308598e+01,2.40000e+00,8.24000e+00,
4.1337894e+01,2.40000e+00,8.24000e+00,
4.1367191e+01,2.40000e+00,8.24000e+00,
4.1396488e+01,2.40000e+00,8.24000e+00,
4.1425785e+01,2.40000e+00,8.24000e+00,
4.1455082e+01,2.40000e+00,8.24000e+00,
4.1484379e+01,2.40000e+00,8.24000e+00,
4.1513676e+01,2.40000e+00,8.24000e+00,
4.1542973e+01,2.40000e+00,8.24000e+00,
4.1572269e+01,2.40000e+00,8.24000e+00,
4.1601566e+01,2.40000e+00,8.24000e+00,
4.1630863e+01,2.40000e+00,8.24000e+00,
4.1660160e+01,2.40000e+00,8.24000e+00,
4.1689457e+01,2.40000e+00,8.24000e+00,
4.1718754e+01,2.40000e+00,8.24000e+00,
4.1748051e+01,2.40000e+00,8.24000e+00,
4.1777348e+01,2.40000e+00,8.24000e+00,
4.1806644e+01,2.40000e+00,8.24000e+00,
4.1835941e+01,2.40000e+00,8.24000e+00,
4.1865238e+01,2.40000e+00,8.24000e+00,
4.1894535e+01,2.40000e+00,8.24000e+00,
4.1923832e+01,2.40000e+00,8.24000e+00,
4.1953129e+01,2.48000e+00,8.24000e+00,
4.1982426e+01,2.44000e+00,8.24000e+00,
4.2011723e+01,2.40000e+00,8.24000e+00,
4.2041019e+01,2.40000e+00,8.24000e+00,
4.2070316e+01,2.48000e+00,8.24000e+00,
4.2099613e+01,2.48000e+00,8.24000e+00,
4.2128910e+01,2.48000e+00,8.24000e+00,
4.2158207e+01,2.40000e+00,8.24000e+00,
4.2187504e+01,2.44000e+00,8.24000e+00,
4.2216801e+01,2.44000e+00,8.24000e+00,
4.2246098e+01,2.44000e+00,8.24000e+00,
4.2275394e+01,2.48000e+00,8.24000e+00,
4.2304691e+01,2.48000e+00,8.24000e+00,
4.2333988e+01,2.48000e+00,8.24000e+00,
4.2363285e+01,2.48000e+00,8.24000e+00,
4.2392582e+01,2.44000e+00,8.24000e+00,
4.2421879e+01,2.44000e+00,8.24000e+00,
4.2451176e+01,2.48000e+00,8.24000e+00,
4.2480473e+01,2.48000e+00,8.24000e+00,
4.2509769e+01,2.44000e+00,8.24000e+00,
4.2539066e+01,2.48000e+00,8.24000e+00,
4.2568363e+01,2.44000e+00,8.24000e+00,
4.2597660e+01,2.48000e+00,8.24000e+00,
4.2626957e+01,2.48000e+00,8.24000e+00,
4.2656254e+01,2.48000e+00,8.24000e+00,
4.2685551e+01,2.48000e+00,8.24000e+00,
4.2714848e+01,2.44000e+00,8.24000e+00,
4.2744144e+01,2.48000e+00,8.24000e+00,
4.2773441e+01,2.48000e+00,8.24000e+00,
4.2802738e+01,2.48000e+00,8.24000e+00,
4.2832035e+01,2.48000e+00,8.24000e+00,
4.2861332e+01,2.48000e+00,8.24000e+00,
4.2890629e+01,2.48000e+00,8.24000e+00,
4.2919926e+01,2.48000e+00,8.24000e+00,
4.2949223e+01,2.48000e+00,8.24000e+00,
4.2978519e+01,2.48000e+00,8.24000e+00,
4.3007816e+01,2.48000e+00,8.24000e+00,
4.3037113e+01,2.48000e+00,8.24000e+00,
4.3066410e+01,2.48000e+00,8.24000e+00,
4.3095707e+01,2.48000e+00,8.24000e+00,
4.3125004e+01,2.48000e+00,8.24000e+00,
4.3154301e+01,2.48000e+00,8.24000e+00,
4.3183598e+01,2.48000e+00,8.24000e+00,
4.3212894e+01,2.48000e+00,8.24000e+00,
4.3242191e+01,2.48000e+00,8.24000e+00,
4.3271488e+01,2.48000e+00,8.24000e+00,
4.3300785e+01,2.48000e+00,8.24000e+00,
4.3330082e+01,2.48000e+00,8.24000e+00,
4.3359379e+01,2.48000e+00,8.24000e+00,
4.3388676e+01,2.48000e+00,8.24000e+00,
4.3417973e+01,2.48000e+00,8.24000e+00,
4.3447269e+01,2.48000e+00,8.24000e+00,
4.3476566e+01,2.48000e+00,8.24000e+00,
4.3505863e+01,2.48000e+00,8.24000e+00,
4.3535160e+01,2.48000e+00,8.24000e+00,
4.3564457e+01,2.48000e+00,8.24000e+00,
4.3593754e+01,2.48000e+00,8.24000e+00,
4.3623051e+01,2.52000e+00,8.24000e+00,
4.3652348e+01,2.48000e+00,8.24000e+00,
4.3681644e+01,2.52000e+00,8.24000e+00,
4.3710941e+01,2.52000e+00,8.24000e+00,
4.3740238e+01,2.52000e+00,8.24000e+00,
4.3769535e+01,2.48000e+00,8.24000e+00,
4.3798832e+01,2.52000e+00,8.24000e+00,
4.3828129e+01,2.52000e+00,8.24000e+00,
4.3857426e+01,2.52000e+00,8.24000e+00,
4.3886723e+01,2.48000e+00,8.24000e+00,
4.3916019e+01,2.48000e+00,8.24000e+00,
4.3945316e+01,2.48000e+00,8.24000e+00,
4.3974613e+01,2.48000e+00,8.24000e+00,
4.4003910e+01,2.52000e+00,8.24000e+00,
4.4033207e+01,2.52000e+00,8.24000e+00,
4.4062504e+01,2.52000e+00,8.24000e+00,
4.4091801e+01,2.52000e+00,8.24000e+00,
4.4121098e+01,2.52000e+00,8.24000e+00,
4.4150394e+01,2.52000e+00,8.24000e+00,
4.4179691e+01,2.52000e+00,8.24000e+00,
4.4208988e+01,2.56000e+00,8.24000e+00,
4.4238285e+01,2.56000e+00,8.24000e+00,
4.4267582e+01,2.56000e+00,8.24000e+00,
4.4296879e+01,2.52000e+00,8.24000e+00,
4.4326176e+01,2.56000e+00,8.24000e+00,
4.4355473e+01,2.56000e+00,8.24000e+00,
4.4384769e+01,2.56000e+00,8.24000e+00,
4.4414066e+01,2.52000e+00,8.24000e+00,
4.4443363e+01,2.52000e+00,8.24000e+00,
4.4472660e+01,2.56000e+00,8.24000e+00,
4.4501957e+01,2.56000e+00,8.24000e+00,
4.4531254e+01,2.56000e+00,8.24000e+00,
4.4560551e+01,2.56000e+00,8.24000e+00,
4.4589848e+01,2.56000e+00,8.24000e+00,
4.4619144e+01,2.52000e+00,8.24000e+00,
4.4648441e+01,2.56000e+00,8.24000e+00,
4.4677738e+01,2.56000e+00,8.24000e+00,
4.4707035e+01,2.56000e+00,8.24000e+00,
4.4736332e+01,2.56000e+00,8.24000e+00,
4.4765629e+01,2.56000e+00,8.24000e+00,
4.4794926e+01,2.56000e+00,8.24000e+00,
4.4824223e+01,2.56000e+00,8.24000e+00,
4.4853519e+01,2.56000e+00,8.24000e+00,
4.4882816e+01,2.56000e+00,8.24000e+00,
4.4912113e+01,2.60000e+00,8.24000e+00,
4.4941410e+01,2.56000e+00,8.24000e+00,
4.4970707e+01,2.56000e+00,8.24000e+00,
4.5000004e+01,2.56000e+00,8.24000e+00,
4.5029301e+01,2.56000e+00,8.24000e+00,
4.5058598e+01,2.56000e+00,8.24000e+00,
4.5087894e+01,2.56000e+00,8.24000e+00,
4.5117191e+01,2.56000e+00,8.24000e+00,
4.5146488e+01,2.56000e+00,8.24000e+00,
4.5175785e+01,2.56000e+00,8.24000e+00,
4.5205082e+01,2.56000e+00,8.24000e+00,
4.5234379e+01,2.56000e+00,8.24000e+00,
4.5263676e+01,2.56000e+00,8.24000e+00,
4.5292973e+01,2.56000e+00,8.24000e+00,
4.5322269e+01,2.56000e+00,8.24000e+00,
4.5351566e+01,2.56000e+00,8.24000e+00,
4.5380863e+01,2.56000e+00,8.24000e+00,
4.5410160e+01,2.60000e+00,8.24000e+00,
4.5439457e+01,2.56000e+00,8.24000e+00,
4.5468754e+01,2.56000e+00,8.24000e+00,
4.5498051e+01,2.56000e+00,8.24000e+00,
4.5527348e+01,2.60000e+00,8.24000e+00,
4.5556644e+01,2.56000e+00,8.24000e+00,
4.5585941e+01,2.60000e+00,8.24000e+00,
4.5615238e+01,2.60000e+00,8.24000e+00,
4.5644535e+01,2.64000e+00,8.24000e+00,
4.5673832e+01,2.64000e+00,8.24000e+00,
4.5703129e+01,2.60000e+00,8.24000e+00,
4.5732426e+01,2.64000e+00,8.24000e+00,
4.5761723e+01,2.64000e+00,8.24000e+00,
4.5791019e+01,2.60000e+00,8.24000e+00,
4.5820316e+01,2.60000e+00,8.24000e+00,
4.5849613e+01,2.60000e+00,8.24000e+00,
4.5878910e+01,2.64000e+00,8.24000e+00,
4.5908207e+01,2.64000e+00,8.24000e+00,
4.5937504e+01,2.64000e+00,8.24000e+00,
4.5966801e+01,2.64000e+00,8.24000e+00,
4.5996098e+01,2.64000e+00,8.24000e+00,
4.6025394e+01,2.64000e+00,8.24000e+00,
4.6054691e+01,2.64000e+00,8.24000e+00,
4.6083988e+01,2.64000e+00,8.24000e+00,
4.6113285e+01,2.64000e+00,8.24000e+00,
4.6142582e+01,2.64000e+00,8.24000e+00,
4.6171879e+01,2.64000e+00,8.24000e+00,
4.6201176e+01,2.64000e+00,8.24000e+00,
4.6230473e+01,2.64000e+00,8.24000e+00,
4.6259769e+01,2.64000e+00,8.24000e+00,
4.6289066e+01,2.64000e+00,8.24000e+00,
4.6318363e+01,2.64000e+00,8.24000e+00,
4.6347660e+01,2.64000e+00,8.24000e+00,
4.6376957e+01,2.64000e+00,8.24000e+00,
4.6406254e+01,2.64000e+00,8.24000e+00,
4.6435551e+01,2.64000e+00,8.24000e+00,
4.6464848e+01,2.64000e+00,8.24000e+00,
4.6494144e+01,2.64000e+00,8.24000e+00,
4.6523441e+01,2.64000e+00,8.24000e+00,
4.6552738e+01,2.64000e+00,8.24000e+00,
4.6582035e+01,2.64000e+00,8.24000e+00,
4.6611332e+01,2.64000e+00,8.24000e+00,
4.6640629e+01,2.64000e+00,8.24000e+00,
4.6669926e+01,2.64000e+00,8.24000e+00,
4.6699223e+01,2.64000e+00,8.24000e+00,
4.6728519e+01,2.64000e+00,8.24000e+00,
4.6757816e+01,2.64000e+00,8.24000e+00,
4.6787113e+01,2.64000e+00,8.24000e+00,
4.6816410e+01,2.64000e+00,8.24000e+00,
4.6845707e+01,2.64000e+00,8.24000e+00,
4.6875004e+01,2.64000e+00,8.24000e+00,
4.6904301e+01,2.64000e+00,8.24000e+00,
4.6933598e+01,2.64000e+00,8.24000e+00,
4.6962894e+01,2.64000e+00,8.24000e+00,
4.6992191e+01,2.64000e+00,8.24000e+00,
4.7021488e+01,2.64000e+00,8.24000e+00,
4.7050785e+01,2.64000e+00,8.24000e+00,
4.7080082e+01,2.64000e+00,8.24000e+00,
4.7109379e+01,2.64000e+00,8.24000e+00,
4.7138676e+01,2.68000e+00,8.24000e+00,
4.7167973e+01,2.68000e+00,8.24000e+00,
4.7197269e+01,2.68000e+00,8.24000e+00,
4.7226566e+01,2.64000e+00,8.24000e+00,
4.7255863e+01,2.68000e+00,8.24000e+00,
4.7285160e+01,2.64000e+00,8.24000e+00,
4.7314457e+01,2.68000e+00,8.24000e+00,
4.7343754e+01,2.68000e+00,8.24000e+00,
4.7373051e+01,2.68000e+00,8.24000e+00,
4.7402348e+01,2.68000e+00,8.24000e+00,
4.7431644e+01,2.64000e+00,8.24000e+00,
4.7460941e+01,2.68000e+00,8.24000e+00,
4.7490238e+01,2.68000e+00,8.24000e+00,
4.7519535e+01,2.68000e+00,8.24000e+00,
4.7548832e+01,2.64000e+00,8.24000e+00,
4.7578129e+01,2.64000e+00,8.24000e+00,
4.7607426e+01,2.68000e+00,8.24000e+00,
4.7636723e+01,2.68000e+00,8.24000e+00,
4.7666019e+01,2.68000e+00,8.24000e+00,
4.7695316e+01,2.68000e+00,8.24000e+00,
4.7724613e+01,2.68000e+00,8.24000e+00,
4.7753910e+01,2.68000e+00,8.24000e+00,
4.7783207e+01,2.68000e+00,8.24000e+00,
4.7812504e+01,2.68000e+00,8.24000e+00,
4.7841801e+01,2.68000e+00,8.24000e+00,
4.7871098e+01,2.68000e+00,8.24000e+00,
4.7900394e+01,2.68000e+00,8.24000e+00,
4.7929691e+01,2.72000e+00,8.24000e+00,
4.7958988e+01,2.72000e+00,8.24000e+00,
4.7988285e+01,2.72000e+00,8.24000e+00,
4.8017582e+01,2.68000e+00,8.24000e+00,
4.8046879e+01,2.72000e+00,8.24000e+00,
4.8076176e+01,2.72000e+00,8.24000e+00,
4.8105473e+01,2.72000e+00,8.24000e+00,
4.8134769e+01,2.68000e+00,8.24000e+00,
4.8164066e+01,2.72000e+00,8.24000e+00,
4.8193363e+01,2.72000e+00,8.24000e+00,
4.8222660e+01,2.72000e+00,8.24000e+00,
4.8251957e+01,2.68000e+00,8.24000e+00,
4.8281254e+01,2.72000e+00,8.24000e+00,
4.8310551e+01,2.72000e+00,8.24000e+00,
4.8339848e+01,2.68000e+00,8.24000e+00,
4.8369144e+01,2.72000e+00,8.24000e+00,
4.8398441e+01,2.68000e+00,8.24000e+00,
4.8427738e+01,2.72000e+00,8.24000e+00,
4.8457035e+01,2.68000e+00,8.24000e+00,
4.8486332e+01,2.72000e+00,8.24000e+00,
4.8515629e+01,2.72000e+00,8.24000e+00,
4.8544926e+01,2.76000e+00,8.24000e+00,
4.8574223e+01,2.72000e+00,8.24000e+00,
4.8603519e+01,2.72000e+00,8.24000e+00,
4.8632816e+01,2.72000e+00,8.24000e+00,
4.8662113e+01,2.72000e+00,8.24000e+00,
4.8691410e+01,2.72000e+00,8.24000e+00,
4.8720707e+01,2.72000e+00,8.24000e+00,
4.8750004e+01,2.72000e+00,8.24000e+00,
4.8779301e+01,2.72000e+00,8.24000e+00,
4.8808598e+01,2.72000e+00,8.24000e+00,
4.8837894e+01,2.72000e+00,8.24000e+00,
4.8867191e+01,2.72000e+00,8.24000e+00,
4.8896488e+01,2.72000e+00,8.24000e+00,
4.8925785e+01,2.76000e+00,8.24000e+00,
4.8955082e+01,2.72000e+00,8.24000e+00,
4.8984379e+01,2.72000e+00,8.24000e+00,
4.9013676e+01,2.72000e+00,8.24000e+00,
4.9042973e+01,2.72000e+00,8.24000e+00,
4.9072269e+01,2.76000e+00,8.24000e+00,
4.9101566e+01,2.76000e+00,8.24000e+00,
4.9130863e+01,2.80000e+00,8.24000e+00,
4.9160160e+01,2.72000e+00,8.24000e+00,
4.9189457e+01,2.76000e+00,8.24000e+00,
4.9218754e+01,2.76000e+00,8.24000e+00,
4.9248051e+01,2.76000e+00,8.24000e+00,
4.9277348e+01,2.80000e+00,8.24000e+00,
4.9306644e+01,2.76000e+00,8.24000e+00,
4.9335941e+01,2.80000e+00,8.24000e+00,
4.9365238e+01,2.76000e+00,8.24000e+00,
4.9394535e+01,2.80000e+00,8.24000e+00,
4.9423832e+01,2.80000e+00,8.24000e+00,
4.9453129e+01,2.80000e+00,8.24000e+00,
4.9482426e+01,2.76000e+00,8.24000e+00,
4.9511723e+01,2.80000e+00,8.24000e+00,
4.9541019e+01,2.80000e+00,8.24000e+00,
4.9570316e+01,2.76000e+00,8.24000e+00,
4.9599613e+01,2.72000e+00,8.24000e+00,
4.9628910e+01,2.80000e+00,8.24000e+00,
4.9658207e+01,2.80000e+00,8.24000e+00,
4.9687504e+01,2.80000e+00,8.24000e+00,
4.9716801e+01,2.80000e+00,8.24000e+00,
4.9746098e+01,2.80000e+00,8.24000e+00,
4.9775394e+01,2.80000e+00,8.24000e+00,
4.9804691e+01,2.72000e+00,8.24000e+00,
4.9833988e+01,2.80000e+00,8.24000e+00,
4.9863285e+01,2.80000e+00,8.24000e+00,
4.9892582e+01,2.80000e+00,8.24000e+00,
4.9921879e+01,2.80000e+00,8.24000e+00,
4.9951176e+01,2.80000e+00,8.24000e+00,
4.9980473e+01,2.80000e+00,8.24000e+00,
5.0009769e+01,2.80000e+00,8.24000e+00,
5.0039066e+01,2.80000e+00,8.24000e+00,
5.0068363e+01,2.80000e+00,8.24000e+00,
5.0097660e+01,2.80000e+00,8.24000e+00,
5.0126957e+01,2.80000e+00,8.24000e+00,
5.0156254e+01,2.80000e+00,8.24000e+00,
5.0185551e+01,2.80000e+00,8.24000e+00,
5.0214848e+01,2.80000e+00,8.24000e+00,
5.0244144e+01,2.80000e+00,8.24000e+00,
5.0273441e+01,2.80000e+00,8.24000e+00,
5.0302738e+01,2.80000e+00,8.24000e+00,
5.0332035e+01,2.80000e+00,8.24000e+00,
5.0361332e+01,2.80000e+00,8.24000e+00,
5.0390629e+01,2.80000e+00,8.24000e+00,
5.0419926e+01,2.80000e+00,8.24000e+00,
5.0449223e+01,2.80000e+00,8.24000e+00,
5.0478519e+01,2.80000e+00,8.24000e+00,
5.0507816e+01,2.80000e+00,8.24000e+00,
5.0537113e+01,2.80000e+00,8.24000e+00,
5.0566410e+01,2.80000e+00,8.24000e+00,
5.0595707e+01,2.80000e+00,8.24000e+00,
5.0625004e+01,2.80000e+00,8.24000e+00,
5.0654301e+01,2.80000e+00,8.24000e+00,
5.0683598e+01,2.80000e+00,8.24000e+00,
5.0712894e+01,2.80000e+00,8.24000e+00,
5.0742191e+01,2.80000e+00,8.24000e+00,
5.0771488e+01,2.80000e+00,8.24000e+00,
5.0800785e+01,2.80000e+00,8.24000e+00,
5.0830082e+01,2.80000e+00,8.24000e+00,
5.0859379e+01,2.80000e+00,8.24000e+00,
5.0888676e+01,2.84000e+00,8.24000e+00,
5.0917973e+01,2.80000e+00,8.24000e+00,
5.0947269e+01,2.80000e+00,8.24000e+00,
5.0976566e+01,2.80000e+00,8.24000e+00,
5.1005863e+01,2.80000e+00,8.24000e+00,
5.1035160e+01,2.80000e+00,8.24000e+00,
5.1064457e+01,2.80000e+00,8.24000e+00,
5.1093754e+01,2.84000e+00,8.24000e+00,
5.1123051e+01,2.80000e+00,8.24000e+00,
5.1152348e+01,2.80000e+00,8.24000e+00,
5.1181644e+01,2.80000e+00,8.24000e+00,
5.1210941e+01,2.84000e+00,8.24000e+00,
5.1240238e+01,2.84000e+00,8.24000e+00,
5.1269535e+01,2.80000e+00,8.24000e+00,
5.1298832e+01,2.84000e+00,8.24000e+00,
5.1328129e+01,2.88000e+00,8.24000e+00,
5.1357426e+01,2.84000e+00,8.24000e+00,
5.1386723e+01,2.84000e+00,8.24000e+00,
5.1416019e+01,2.84000e+00,8.24000e+00,
5.1445316e+01,2.84000e+00,8.24000e+00,
5.1474613e+01,2.84000e+00,8.24000e+00,
5.1503910e+01,2.84000e+00,8.24000e+00,
5.1533207e+01,2.84000e+00,8.24000e+00,
5.1562504e+01,2.88000e+00,8.24000e+00,
5.1591801e+01,2.88000e+00,8.24000e+00,
